name,euc_dist,L1_dist,X2_distance,histogram_similarity,hellinger_kernel
bbdd_00017.pkl-bbdd_00031.pkl,0.044154435,0.54063976,111.087326,0.7296802,0.9392106
bbdd_00017.pkl-bbdd_00127.pkl,0.05722138,0.69350743,114.29098,0.6532463,0.89925563
bbdd_00017.pkl-bbdd_00165.pkl,0.14039196,1.3578961,149.78233,0.32105199,0.6151105
bbdd_00017.pkl-bbdd_00114.pkl,0.11186075,1.2552211,167.0491,0.37238944,0.68118644
bbdd_00017.pkl-bbdd_00069.pkl,0.04090128,0.4989485,90.10653,0.7505258,0.9506426
bbdd_00017.pkl-bbdd_00061.pkl,0.06507693,0.7700058,124.39715,0.61499715,0.87993526
bbdd_00017.pkl-bbdd_00006.pkl,0.11504863,1.1919835,153.82349,0.4040082,0.7238329
bbdd_00017.pkl-bbdd_00196.pkl,0.057402857,0.69763494,117.4465,0.65118253,0.90069425
bbdd_00017.pkl-bbdd_00153.pkl,0.062094238,0.66460156,115.729416,0.6676992,0.87833023
bbdd_00017.pkl-bbdd_00023.pkl,0.05980853,0.68005157,115.83474,0.6599742,0.9040679
bbdd_00017.pkl-bbdd_00111.pkl,0.05991328,0.6578741,108.79999,0.6710629,0.9003816
bbdd_00017.pkl-bbdd_00043.pkl,0.06873592,0.78970176,106.698166,0.60514915,0.87215877
bbdd_00017.pkl-bbdd_00096.pkl,0.05522478,0.65064496,104.26465,0.6746775,0.91009885
bbdd_00017.pkl-bbdd_00093.pkl,0.037973233,0.49232706,105.056816,0.7538364,0.9486197
bbdd_00017.pkl-bbdd_00025.pkl,0.06877791,0.7454377,120.594055,0.62728107,0.87715864
bbdd_00017.pkl-bbdd_00233.pkl,0.06679181,0.80780476,126.67408,0.59609765,0.8873873
bbdd_00017.pkl-bbdd_00087.pkl,0.06899414,0.7828692,111.55605,0.60856533,0.88074315
bbdd_00017.pkl-bbdd_00206.pkl,0.08986498,1.1041589,145.13025,0.44792053,0.78372014
bbdd_00017.pkl-bbdd_00283.pkl,0.10160377,1.0067168,115.57204,0.49664158,0.75141
bbdd_00017.pkl-bbdd_00098.pkl,0.0700883,0.7503783,125.19564,0.6248108,0.84753585
bbdd_00017.pkl-bbdd_00139.pkl,0.10399101,0.9316516,123.73336,0.5341742,0.79715675
bbdd_00017.pkl-bbdd_00157.pkl,0.054298166,0.61127,103.06821,0.694365,0.9127488
bbdd_00017.pkl-bbdd_00122.pkl,0.05655623,0.63625264,106.18299,0.6818737,0.9136474
bbdd_00017.pkl-bbdd_00141.pkl,0.11632201,1.2461964,131.60583,0.3769018,0.7076402
bbdd_00017.pkl-bbdd_00055.pkl,0.12282731,1.1940551,152.09004,0.40297246,0.68975013
bbdd_00017.pkl-bbdd_00229.pkl,0.08387263,0.89228773,117.82959,0.55385613,0.8399924
bbdd_00017.pkl-bbdd_00012.pkl,0.06092722,0.70470816,116.84705,0.64764595,0.9010213
bbdd_00017.pkl-bbdd_00257.pkl,0.08257635,0.9460877,121.54698,0.52695614,0.82989603
bbdd_00017.pkl-bbdd_00159.pkl,0.14083664,1.3662026,160.97897,0.31689864,0.53967774
bbdd_00017.pkl-bbdd_00060.pkl,0.056586333,0.63837165,105.09403,0.68081415,0.9100736
bbdd_00017.pkl-bbdd_00005.pkl,0.10484596,1.1944859,158.90573,0.40275705,0.7062296
bbdd_00017.pkl-bbdd_00185.pkl,0.05592607,0.59613276,88.87395,0.7019336,0.9308866
bbdd_00017.pkl-bbdd_00169.pkl,0.037255164,0.42793426,92.62671,0.78603286,0.9562583
bbdd_00017.pkl-bbdd_00222.pkl,0.10192628,0.9461353,130.82465,0.52693236,0.7809453
bbdd_00017.pkl-bbdd_00180.pkl,0.051643357,0.4732286,102.60466,0.7633857,0.922322
bbdd_00017.pkl-bbdd_00133.pkl,0.059218723,0.63694763,101.538536,0.6815262,0.89068043
bbdd_00017.pkl-bbdd_00203.pkl,0.04489658,0.5615971,97.53431,0.71920145,0.93150514
bbdd_00017.pkl-bbdd_00147.pkl,0.078855105,1.0040226,140.27478,0.49798876,0.81504923
bbdd_00017.pkl-bbdd_00063.pkl,0.06296155,0.74868155,118.54944,0.6256592,0.8843173
bbdd_00017.pkl-bbdd_00068.pkl,0.09015997,0.99627256,121.55544,0.5018637,0.76463485
bbdd_00017.pkl-bbdd_00176.pkl,0.09842667,1.1297212,152.75092,0.43513945,0.7339759
bbdd_00017.pkl-bbdd_00120.pkl,0.10928296,1.0200858,129.57103,0.48995712,0.8168427
bbdd_00017.pkl-bbdd_00184.pkl,0.095693834,1.0426186,164.31783,0.47869068,0.75959504
bbdd_00017.pkl-bbdd_00042.pkl,0.08631747,0.9439554,132.14398,0.5280223,0.7815155
bbdd_00017.pkl-bbdd_00266.pkl,0.04707976,0.5495412,97.24606,0.7252295,0.91348857
bbdd_00017.pkl-bbdd_00097.pkl,0.14526692,1.4843016,154.3492,0.25784922,0.54140306
bbdd_00017.pkl-bbdd_00251.pkl,0.07747188,0.85717916,105.9025,0.5714104,0.83337295
bbdd_00017.pkl-bbdd_00044.pkl,0.12271859,1.0561042,106.32164,0.4719479,0.7865599
bbdd_00017.pkl-bbdd_00083.pkl,0.09529632,1.2045252,151.8625,0.39773732,0.723766
bbdd_00017.pkl-bbdd_00132.pkl,0.05912971,0.6343142,98.3929,0.68284297,0.90913236
bbdd_00017.pkl-bbdd_00250.pkl,0.10620378,1.2044113,173.58646,0.39779437,0.63171387
bbdd_00017.pkl-bbdd_00104.pkl,0.045814693,0.51195437,110.878815,0.7440227,0.94057536
bbdd_00017.pkl-bbdd_00211.pkl,0.06313312,0.728231,91.88551,0.6358845,0.8917755
bbdd_00017.pkl-bbdd_00214.pkl,0.08521375,1.0541912,130.16772,0.4729043,0.78098255
bbdd_00017.pkl-bbdd_00015.pkl,0.06760135,0.66097826,95.36396,0.6695109,0.8813833
bbdd_00017.pkl-bbdd_00195.pkl,0.0544892,0.615628,87.86298,0.692186,0.92397326
bbdd_00017.pkl-bbdd_00243.pkl,0.0690751,0.70693076,93.843575,0.6465346,0.8919447
bbdd_00017.pkl-bbdd_00049.pkl,0.100886546,1.0797036,141.96939,0.46014822,0.6950251
bbdd_00017.pkl-bbdd_00183.pkl,0.089880824,0.93191206,123.194954,0.53404397,0.77600867
bbdd_00017.pkl-bbdd_00123.pkl,0.06348805,0.68481135,101.90201,0.6575943,0.89849365
bbdd_00017.pkl-bbdd_00280.pkl,0.08618942,0.9813328,134.99884,0.5093336,0.78566635
bbdd_00017.pkl-bbdd_00246.pkl,0.08751234,0.8945263,146.87918,0.5527368,0.83833355
bbdd_00017.pkl-bbdd_00207.pkl,0.1028088,1.1642165,144.62717,0.4178917,0.7238275
bbdd_00017.pkl-bbdd_00265.pkl,0.05795546,0.66717666,90.36875,0.66641164,0.91317505
bbdd_00017.pkl-bbdd_00177.pkl,0.094285876,1.080082,139.89294,0.45995897,0.7606276
bbdd_00017.pkl-bbdd_00102.pkl,0.11461496,0.9924871,126.91094,0.50375646,0.7634977
bbdd_00017.pkl-bbdd_00103.pkl,0.05379428,0.63722736,102.15342,0.68138635,0.9247868
bbdd_00017.pkl-bbdd_00242.pkl,0.06632037,0.7952089,130.58344,0.60239553,0.86718464
bbdd_00017.pkl-bbdd_00271.pkl,0.05873243,0.7189897,110.732346,0.6405052,0.902205
bbdd_00017.pkl-bbdd_00272.pkl,0.08662369,0.9519874,124.47856,0.52400637,0.7888552
bbdd_00017.pkl-bbdd_00148.pkl,0.0854043,1.079294,160.40372,0.46035308,0.71991503
bbdd_00017.pkl-bbdd_00135.pkl,0.050308555,0.5582,95.367386,0.72089994,0.93530595
bbdd_00017.pkl-bbdd_00112.pkl,0.08067182,0.9192715,131.52112,0.54036427,0.8344133
bbdd_00017.pkl-bbdd_00263.pkl,0.08767159,0.90864336,99.48957,0.54567826,0.8595648
bbdd_00017.pkl-bbdd_00050.pkl,0.041654307,0.4581876,90.09844,0.7709062,0.9383173
bbdd_00017.pkl-bbdd_00088.pkl,0.055549957,0.66995096,109.37576,0.6650246,0.91908216
bbdd_00017.pkl-bbdd_00181.pkl,0.07795984,0.88838357,114.474014,0.55580825,0.8366257
bbdd_00017.pkl-bbdd_00194.pkl,0.15527351,1.4512496,193.52097,0.2743752,0.60004175
bbdd_00017.pkl-bbdd_00200.pkl,0.066987135,0.73249805,108.7679,0.633751,0.8825814
bbdd_00017.pkl-bbdd_00234.pkl,0.081947796,0.9754101,131.84723,0.51229495,0.8234182
bbdd_00017.pkl-bbdd_00261.pkl,0.06952467,0.8272059,119.125496,0.58639705,0.85568523
bbdd_00017.pkl-bbdd_00107.pkl,0.10842391,1.1111875,165.82101,0.4444063,0.72127026
bbdd_00017.pkl-bbdd_00239.pkl,0.062810235,0.70054257,108.77754,0.64972866,0.91135097
bbdd_00017.pkl-bbdd_00072.pkl,0.046001542,0.57814395,106.461754,0.710928,0.9317585
bbdd_00017.pkl-bbdd_00219.pkl,0.11852804,0.81395245,127.02604,0.5930237,0.85366416
bbdd_00017.pkl-bbdd_00240.pkl,0.09080701,0.9003962,160.29396,0.5498019,0.79558045
bbdd_00017.pkl-bbdd_00136.pkl,0.04296687,0.48607028,72.97661,0.75696486,0.95721245
bbdd_00017.pkl-bbdd_00046.pkl,0.06284787,0.70602053,95.959755,0.6469897,0.91462326
bbdd_00017.pkl-bbdd_00220.pkl,0.05821901,0.69253296,97.802536,0.6537335,0.9041512
bbdd_00017.pkl-bbdd_00198.pkl,0.11298524,1.0963842,116.010956,0.45180792,0.7590486
bbdd_00017.pkl-bbdd_00062.pkl,0.066548206,0.64422053,99.52609,0.67788976,0.90870243
bbdd_00017.pkl-bbdd_00168.pkl,0.06572761,0.7895596,119.19328,0.6052202,0.88342273
bbdd_00017.pkl-bbdd_00109.pkl,0.087576166,0.96434104,131.2169,0.5178295,0.8277805
bbdd_00017.pkl-bbdd_00071.pkl,0.11260878,0.9622212,104.88472,0.5188894,0.80244535
bbdd_00017.pkl-bbdd_00004.pkl,0.0766907,0.8050081,108.08658,0.5974959,0.86672014
bbdd_00017.pkl-bbdd_00158.pkl,0.05406409,0.6364347,92.92741,0.6817827,0.92564917
bbdd_00017.pkl-bbdd_00205.pkl,0.06566774,0.69903505,121.97791,0.6504825,0.88368124
bbdd_00017.pkl-bbdd_00092.pkl,0.1156973,1.1802822,164.17328,0.40985888,0.74797475
bbdd_00017.pkl-bbdd_00202.pkl,0.11173794,1.2411914,164.73895,0.37940425,0.7142689
bbdd_00017.pkl-bbdd_00230.pkl,0.09381708,0.86685264,118.18369,0.5665737,0.82187736
bbdd_00017.pkl-bbdd_00125.pkl,0.06936174,0.8498867,129.22748,0.5750567,0.8726658
bbdd_00017.pkl-bbdd_00013.pkl,0.09030023,0.9135734,119.30353,0.5432133,0.8163331
bbdd_00017.pkl-bbdd_00175.pkl,0.0857182,1.005681,143.764,0.49715948,0.7883259
bbdd_00017.pkl-bbdd_00032.pkl,0.060932722,0.7367656,123.826065,0.6316171,0.90272486
bbdd_00017.pkl-bbdd_00259.pkl,0.059690133,0.66811407,108.86447,0.665943,0.8979316
bbdd_00094.pkl-bbdd_00286.pkl,0.045276053,0.5106962,72.469765,0.7446519,0.9528086
bbdd_00094.pkl-bbdd_00075.pkl,0.07347599,0.86492985,130.52597,0.5675351,0.8484119
bbdd_00094.pkl-bbdd_00116.pkl,0.060197927,0.66798013,87.32962,0.6660099,0.92784804
bbdd_00094.pkl-bbdd_00279.pkl,0.0511608,0.57590735,94.883156,0.71204627,0.92696744
bbdd_00094.pkl-bbdd_00270.pkl,0.10879822,1.1905034,172.08466,0.40474832,0.75376433
bbdd_00094.pkl-bbdd_00281.pkl,0.0671654,0.86069363,141.45914,0.5696532,0.85272115
bbdd_00094.pkl-bbdd_00241.pkl,0.055591535,0.742354,137.92068,0.628823,0.8871908
bbdd_00094.pkl-bbdd_00086.pkl,0.048904184,0.5809176,99.180695,0.7095412,0.92143416
bbdd_00094.pkl-bbdd_00047.pkl,0.085846916,0.9308451,120.98913,0.5345774,0.8544097
bbdd_00094.pkl-bbdd_00082.pkl,0.04404917,0.58345884,108.4017,0.70827055,0.93464774
bbdd_00094.pkl-bbdd_00262.pkl,0.050969027,0.5918062,97.71482,0.7040969,0.9276409
bbdd_00094.pkl-bbdd_00030.pkl,0.110974565,1.2026312,191.69193,0.39868432,0.64953643
bbdd_00094.pkl-bbdd_00223.pkl,0.11144904,1.3284409,184.4292,0.33577958,0.6904165
bbdd_00094.pkl-bbdd_00173.pkl,0.08524269,0.9174012,101.53119,0.5412994,0.82900405
bbdd_00094.pkl-bbdd_00182.pkl,0.087114036,0.92447805,131.79987,0.537761,0.8530637
bbdd_00094.pkl-bbdd_00142.pkl,0.07114144,0.7970088,146.03061,0.6014956,0.8111979
bbdd_00094.pkl-bbdd_00150.pkl,0.03623238,0.41637257,65.85739,0.79181373,0.967172
bbdd_00094.pkl-bbdd_00039.pkl,0.05147384,0.66989934,114.62777,0.66505027,0.91744864
bbdd_00094.pkl-bbdd_00045.pkl,0.084002405,0.95455456,112.95538,0.52272266,0.8259742
bbdd_00094.pkl-bbdd_00188.pkl,0.047211375,0.6041523,96.267006,0.6979238,0.93097913
bbdd_00094.pkl-bbdd_00065.pkl,0.055199564,0.62208354,110.56109,0.6889582,0.9079212
bbdd_00094.pkl-bbdd_00156.pkl,0.027166894,0.3117837,63.985886,0.84410816,0.9722644
bbdd_00094.pkl-bbdd_00070.pkl,0.020469613,0.26979482,66.17253,0.8651026,0.98085135
bbdd_00094.pkl-bbdd_00090.pkl,0.079055846,0.99624825,145.3851,0.5018759,0.8403817
bbdd_00094.pkl-bbdd_00209.pkl,0.11212199,1.0593858,157.60838,0.47030708,0.7616245
bbdd_00094.pkl-bbdd_00232.pkl,0.057095088,0.553316,74.23798,0.72334206,0.9393555
bbdd_00094.pkl-bbdd_00007.pkl,0.037434906,0.44584107,96.22649,0.77707946,0.9522424
bbdd_00094.pkl-bbdd_00213.pkl,0.086405605,0.8767821,144.83499,0.5616089,0.8157277
bbdd_00094.pkl-bbdd_00067.pkl,0.07054343,0.85851413,129.5817,0.57074296,0.87085927
bbdd_00094.pkl-bbdd_00058.pkl,0.03678287,0.43733644,65.14414,0.7813318,0.95429677
bbdd_00094.pkl-bbdd_00179.pkl,0.12279959,1.0899304,148.26746,0.4550348,0.7910387
bbdd_00094.pkl-bbdd_00212.pkl,0.057440247,0.6467535,104.463844,0.6766232,0.9004638
bbdd_00094.pkl-bbdd_00144.pkl,0.063719206,0.7458755,101.98449,0.62706226,0.906223
bbdd_00094.pkl-bbdd_00161.pkl,0.042089745,0.47378457,75.46452,0.76310766,0.9540955
bbdd_00094.pkl-bbdd_00053.pkl,0.14429006,1.3595333,167.83527,0.32023335,0.6484029
bbdd_00094.pkl-bbdd_00018.pkl,0.084021784,0.9207147,108.91772,0.5396427,0.8479111
bbdd_00094.pkl-bbdd_00284.pkl,0.05112785,0.5481157,109.54396,0.72594213,0.9304026
bbdd_00094.pkl-bbdd_00100.pkl,0.05365341,0.6413272,133.02069,0.6793364,0.8752147
bbdd_00094.pkl-bbdd_00130.pkl,0.03338224,0.4264067,71.72191,0.7867966,0.9665768
bbdd_00094.pkl-bbdd_00221.pkl,0.08511133,1.0800711,186.60397,0.45996445,0.7535144
bbdd_00094.pkl-bbdd_00106.pkl,0.039952103,0.5081011,104.87082,0.7459494,0.92969275
bbdd_00094.pkl-bbdd_00016.pkl,0.04154078,0.5451268,99.98782,0.7274366,0.9388044
bbdd_00094.pkl-bbdd_00252.pkl,0.07419674,0.80635667,124.78688,0.59682167,0.88032633
bbdd_00094.pkl-bbdd_00037.pkl,0.076359205,0.788224,128.0289,0.605888,0.84761846
bbdd_00094.pkl-bbdd_00167.pkl,0.050427176,0.54784155,88.991104,0.7260792,0.9413023
bbdd_00094.pkl-bbdd_00128.pkl,0.1139059,1.24094,170.84857,0.37953004,0.7189618
bbdd_00094.pkl-bbdd_00201.pkl,0.065655544,0.62677443,126.72257,0.6866128,0.910143
bbdd_00094.pkl-bbdd_00014.pkl,0.06647564,0.7918104,115.31839,0.60409474,0.8864756
bbdd_00094.pkl-bbdd_00199.pkl,0.0904216,0.89916104,115.69618,0.55041945,0.8311262
bbdd_00094.pkl-bbdd_00166.pkl,0.050489884,0.62204885,87.94657,0.6889756,0.91272426
bbdd_00094.pkl-bbdd_00038.pkl,0.07040235,0.7419859,112.01279,0.629007,0.89034116
bbdd_00094.pkl-bbdd_00011.pkl,0.06138879,0.83288133,156.30856,0.58355933,0.84841216
bbdd_00094.pkl-bbdd_00236.pkl,0.06429856,0.7412787,136.3877,0.6293606,0.87675756
bbdd_00094.pkl-bbdd_00254.pkl,0.14419192,1.4806764,206.12207,0.25966173,0.546462
bbdd_00094.pkl-bbdd_00019.pkl,0.09836101,1.0006559,149.63403,0.49967209,0.81642056
bbdd_00094.pkl-bbdd_00171.pkl,0.10774303,1.0164758,127.59522,0.49176213,0.8188528
bbdd_00094.pkl-bbdd_00137.pkl,0.017617626,0.21628815,41.15795,0.89185596,0.9895667
bbdd_00094.pkl-bbdd_00164.pkl,0.11035453,1.1261625,190.57312,0.43691874,0.720231
bbdd_00094.pkl-bbdd_00285.pkl,0.05412443,0.6586051,137.1458,0.67069745,0.8848072
bbdd_00094.pkl-bbdd_00238.pkl,0.1055758,1.3245845,196.74759,0.33770773,0.6458792
bbdd_00094.pkl-bbdd_00041.pkl,0.041592233,0.56568134,112.58249,0.71715933,0.925249
bbdd_00094.pkl-bbdd_00244.pkl,0.04005647,0.47034937,87.621544,0.76482534,0.9442732
bbdd_00094.pkl-bbdd_00162.pkl,0.052217063,0.65303963,125.22645,0.67348015,0.9119209
bbdd_00094.pkl-bbdd_00186.pkl,0.11411882,1.3780785,174.24573,0.31096074,0.6244788
bbdd_00094.pkl-bbdd_00269.pkl,0.06643009,0.71454805,137.71921,0.64272594,0.88175285
bbdd_00094.pkl-bbdd_00152.pkl,0.043565396,0.5589418,76.49146,0.7205291,0.93751013
bbdd_00094.pkl-bbdd_00040.pkl,0.045068063,0.5734537,103.66423,0.71327317,0.92633796
bbdd_00094.pkl-bbdd_00249.pkl,0.03606056,0.39214283,77.70818,0.8039286,0.96320033
bbdd_00094.pkl-bbdd_00192.pkl,0.041024726,0.4970168,76.96447,0.7514916,0.9533946
bbdd_00094.pkl-bbdd_00108.pkl,0.06670614,0.80937785,140.69241,0.59531105,0.864172
bbdd_00094.pkl-bbdd_00059.pkl,0.05279377,0.5409529,90.48414,0.72952354,0.917313
bbdd_00094.pkl-bbdd_00268.pkl,0.11198798,1.0333226,159.58627,0.4833387,0.79768384
bbdd_00094.pkl-bbdd_00235.pkl,0.03352396,0.40071225,75.57854,0.7996439,0.9661597
bbdd_00094.pkl-bbdd_00275.pkl,0.037674602,0.47693416,74.32288,0.7615329,0.9574927
bbdd_00094.pkl-bbdd_00126.pkl,0.037616257,0.46039313,68.50055,0.7698034,0.9617382
bbdd_00094.pkl-bbdd_00282.pkl,0.08141931,0.94265676,148.78992,0.5286716,0.80543
bbdd_00094.pkl-bbdd_00258.pkl,0.10140775,1.2125432,178.65228,0.39372838,0.755403
bbdd_00094.pkl-bbdd_00003.pkl,0.040153634,0.40850508,56.167213,0.79574746,0.9625729
bbdd_00094.pkl-bbdd_00131.pkl,0.062056735,0.7660612,110.33666,0.61696935,0.88186353
bbdd_00094.pkl-bbdd_00228.pkl,0.03720745,0.46803588,74.46733,0.76598203,0.9402822
bbdd_00094.pkl-bbdd_00191.pkl,0.043307934,0.5250478,88.934425,0.7374761,0.94262445
bbdd_00094.pkl-bbdd_00216.pkl,0.10666197,1.1712208,140.32956,0.41438964,0.7716826
bbdd_00094.pkl-bbdd_00099.pkl,0.05620027,0.5335423,61.11339,0.73322886,0.9203169
bbdd_00094.pkl-bbdd_00031.pkl,0.059618104,0.7682934,126.81154,0.6158533,0.89529276
bbdd_00094.pkl-bbdd_00127.pkl,0.033779677,0.41769245,63.217216,0.7911538,0.96233505
bbdd_00094.pkl-bbdd_00165.pkl,0.115074396,1.0769304,157.90079,0.46153477,0.7722728
bbdd_00094.pkl-bbdd_00114.pkl,0.08710134,0.9304997,140.92786,0.5347501,0.8153795
bbdd_00094.pkl-bbdd_00069.pkl,0.046893902,0.54809374,71.35199,0.72595316,0.9426616
bbdd_00094.pkl-bbdd_00061.pkl,0.03397519,0.41675597,61.990025,0.79162204,0.96657634
bbdd_00094.pkl-bbdd_00006.pkl,0.09563505,1.0493194,175.06323,0.47534028,0.8026788
bbdd_00094.pkl-bbdd_00196.pkl,0.055086996,0.6621123,126.21659,0.6689438,0.89722764
bbdd_00094.pkl-bbdd_00153.pkl,0.0871013,1.0928583,155.6784,0.45357078,0.7958564
bbdd_00094.pkl-bbdd_00023.pkl,0.029136475,0.3526988,56.04378,0.8236506,0.9769098
bbdd_00094.pkl-bbdd_00111.pkl,0.02912997,0.33515316,70.85564,0.8324234,0.9726453
bbdd_00094.pkl-bbdd_00043.pkl,0.044793617,0.5147612,103.56615,0.7426194,0.9270137
bbdd_00094.pkl-bbdd_00096.pkl,0.034875147,0.3957703,53.41887,0.80211484,0.96296024
bbdd_00094.pkl-bbdd_00093.pkl,0.04168106,0.4907652,71.10971,0.75461733,0.9567797
bbdd_00094.pkl-bbdd_00025.pkl,0.029445633,0.38227835,93.21729,0.80886084,0.9644276
bbdd_00094.pkl-bbdd_00233.pkl,0.049986027,0.6213452,117.9218,0.68932736,0.9216338
bbdd_00094.pkl-bbdd_00087.pkl,0.057532888,0.6860982,126.40974,0.6569509,0.8922811
bbdd_00094.pkl-bbdd_00206.pkl,0.055592265,0.6901183,115.32474,0.65494084,0.9122623
bbdd_00094.pkl-bbdd_00283.pkl,0.073540285,0.76979434,127.458786,0.6151029,0.86903274
bbdd_00094.pkl-bbdd_00098.pkl,0.031674836,0.40972084,118.83176,0.79513955,0.9415839
bbdd_00094.pkl-bbdd_00139.pkl,0.114601344,1.1117419,159.1083,0.44412905,0.7234398
bbdd_00094.pkl-bbdd_00157.pkl,0.08548499,1.0385711,156.54958,0.4807144,0.81623423
bbdd_00094.pkl-bbdd_00122.pkl,0.032949246,0.38693306,69.795685,0.80653346,0.9681339
bbdd_00094.pkl-bbdd_00141.pkl,0.08527934,0.90497535,133.71509,0.5475123,0.8540857
bbdd_00094.pkl-bbdd_00055.pkl,0.12349396,1.2157898,151.58167,0.3921051,0.7045999
bbdd_00094.pkl-bbdd_00229.pkl,0.054781266,0.6451727,129.19753,0.67741364,0.9041555
bbdd_00094.pkl-bbdd_00012.pkl,0.03041822,0.40087366,68.247185,0.79956317,0.969794
bbdd_00094.pkl-bbdd_00257.pkl,0.07017234,0.77557564,121.68418,0.6122122,0.8701008
bbdd_00094.pkl-bbdd_00159.pkl,0.13103454,1.2628847,158.897,0.36855763,0.6608662
bbdd_00094.pkl-bbdd_00060.pkl,0.023714824,0.30674893,75.51,0.84662557,0.9747261
bbdd_00094.pkl-bbdd_00005.pkl,0.06506898,0.8096123,129.66101,0.59519386,0.88312984
bbdd_00094.pkl-bbdd_00185.pkl,0.08303514,0.9180637,118.094696,0.5409681,0.86635864
bbdd_00094.pkl-bbdd_00169.pkl,0.05187668,0.61033684,84.75998,0.69483155,0.9342278
bbdd_00094.pkl-bbdd_00222.pkl,0.06981412,0.66227067,125.670204,0.66886467,0.8980484
bbdd_00094.pkl-bbdd_00180.pkl,0.08239875,0.9201734,153.30804,0.5399133,0.8162668
bbdd_00094.pkl-bbdd_00133.pkl,0.07353337,0.85644567,131.01004,0.57177716,0.84964544
bbdd_00094.pkl-bbdd_00203.pkl,0.049496286,0.60441697,112.694016,0.69779146,0.9232036
bbdd_00094.pkl-bbdd_00147.pkl,0.050603412,0.5941157,78.28761,0.70294213,0.9228445
bbdd_00094.pkl-bbdd_00063.pkl,0.04726208,0.55399567,67.51047,0.7230022,0.94882524
bbdd_00094.pkl-bbdd_00068.pkl,0.046524886,0.5972414,118.52928,0.7013793,0.9169873
bbdd_00094.pkl-bbdd_00176.pkl,0.06816656,0.76943153,109.21646,0.61528426,0.8805268
bbdd_00094.pkl-bbdd_00120.pkl,0.084650815,0.8199392,122.08324,0.5900304,0.89279526
bbdd_00094.pkl-bbdd_00184.pkl,0.069367796,0.73840326,148.28883,0.6307984,0.8724472
bbdd_00094.pkl-bbdd_00042.pkl,0.042361956,0.46053272,89.78795,0.7697336,0.9361206
bbdd_00094.pkl-bbdd_00266.pkl,0.038509194,0.4913441,107.57836,0.754328,0.93678623
bbdd_00094.pkl-bbdd_00097.pkl,0.11600849,1.1777787,173.91565,0.4111106,0.7494004
bbdd_00094.pkl-bbdd_00251.pkl,0.031667516,0.3666256,87.05509,0.8166872,0.9571603
bbdd_00094.pkl-bbdd_00044.pkl,0.11012122,0.7619493,91.55472,0.61902535,0.85152036
bbdd_00094.pkl-bbdd_00083.pkl,0.08882577,1.1013665,157.57074,0.4493167,0.7397193
bbdd_00094.pkl-bbdd_00132.pkl,0.03134293,0.3928253,66.46486,0.8035874,0.9728155
bbdd_00094.pkl-bbdd_00250.pkl,0.07301378,0.85805875,173.1427,0.57097065,0.7957766
bbdd_00094.pkl-bbdd_00104.pkl,0.02833887,0.38177177,101.22415,0.8091141,0.9538121
bbdd_00094.pkl-bbdd_00211.pkl,0.033081584,0.33897662,73.13151,0.8305117,0.9547084
bbdd_00094.pkl-bbdd_00214.pkl,0.06696683,0.8435445,128.13026,0.57822776,0.8515708
bbdd_00094.pkl-bbdd_00015.pkl,0.08058075,0.9171959,138.3035,0.541402,0.8241356
bbdd_00094.pkl-bbdd_00195.pkl,0.021062568,0.27630275,73.8364,0.8618486,0.9764229
bbdd_00094.pkl-bbdd_00243.pkl,0.04304798,0.52604795,110.13286,0.73697597,0.9352484
bbdd_00094.pkl-bbdd_00049.pkl,0.05949757,0.63567597,136.35098,0.68216205,0.88262916
bbdd_00094.pkl-bbdd_00183.pkl,0.05737183,0.61205673,123.95047,0.69397163,0.905928
bbdd_00094.pkl-bbdd_00123.pkl,0.07972674,0.80849016,87.770004,0.59575486,0.86380756
bbdd_00094.pkl-bbdd_00280.pkl,0.047771882,0.61049163,91.95717,0.6947542,0.920542
bbdd_00094.pkl-bbdd_00246.pkl,0.10821016,1.220103,171.99483,0.3899484,0.7266394
bbdd_00094.pkl-bbdd_00207.pkl,0.10531705,1.2467115,168.62796,0.3766442,0.7003286
bbdd_00094.pkl-bbdd_00265.pkl,0.032555945,0.38108027,82.0553,0.80945987,0.9618473
bbdd_00094.pkl-bbdd_00177.pkl,0.058011055,0.67430776,135.17232,0.6628461,0.8960095
bbdd_00094.pkl-bbdd_00102.pkl,0.10859237,0.813519,102.78073,0.5932405,0.82842946
bbdd_00094.pkl-bbdd_00103.pkl,0.043930944,0.49806067,59.915565,0.75096965,0.95546556
bbdd_00094.pkl-bbdd_00242.pkl,0.075049415,0.96463716,143.87631,0.51768136,0.80465853
bbdd_00094.pkl-bbdd_00271.pkl,0.04901414,0.6041182,92.69101,0.6979409,0.93651193
bbdd_00094.pkl-bbdd_00272.pkl,0.041863967,0.45323595,105.38212,0.77338207,0.9357703
bbdd_00094.pkl-bbdd_00148.pkl,0.04989543,0.669014,112.058014,0.665493,0.8892107
bbdd_00094.pkl-bbdd_00135.pkl,0.027741808,0.3479188,52.22306,0.82604057,0.9796443
bbdd_00094.pkl-bbdd_00112.pkl,0.05170115,0.6186583,132.22412,0.69067085,0.899928
bbdd_00094.pkl-bbdd_00263.pkl,0.06706375,0.7873392,131.68147,0.6063304,0.8943919
bbdd_00094.pkl-bbdd_00050.pkl,0.048189506,0.59353936,125.104675,0.70323026,0.91851497
bbdd_00094.pkl-bbdd_00088.pkl,0.062192556,0.80271137,117.713715,0.59864426,0.8924391
